pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-345 c,Kepler-345,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,9.387427,0.000028,-0.000028,0,0.077,,,0,1.2,0.07,-0.07,0,0.107,0.006,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4504,100,-100,0,0.62,0.03,-0.03,0,,,,,,,,,,4.68,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h40m54.92s,295.2288521,+45d58m15.76s,45.9710432,,,,14.344,0.08,-0.08,11.551,0.017,-0.017,14.0341,0.000465,-0.000465,5/14/14,2014-03,5/14/14
Kepler-346 b,Kepler-346,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.511127,0.000017,-0.000017,0,0.071,,,0,2.66,1.24,-1.24,0,0.237,0.111,-0.111,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6033,200,-200,0,1.02,0.48,-0.48,0,,,,,,,,,,4.46,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m02.86s,288.0119248,+46d07m03.36s,46.1176003,984.105,26.765,-25.411,15.261,0.137,-0.137,13.582,0.036,-0.036,15.1549,0.000352,-0.000352,5/14/14,2014-03,5/14/14
Kepler-346 c,Kepler-346,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,23.851549,0.000098,-0.000098,0,0.168,,,0,3.07,1.46,-1.46,0,0.274,0.13,-0.13,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6033,200,-200,0,1.02,0.48,-0.48,0,,,,,,,,,,4.46,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m02.86s,288.0119248,+46d07m03.36s,46.1176003,984.105,26.765,-25.411,15.261,0.137,-0.137,13.582,0.036,-0.036,15.1549,0.000352,-0.000352,5/14/14,2014-03,5/14/14
Kepler-347 b,Kepler-347,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,12.79836,0.000106,-0.000106,0,0.11,,,0,1.97,0.94,-0.94,0,0.176,0.084,-0.084,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6088,200,-200,0,1,0.46,-0.46,0,,,,,,,,,,4.47,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,1298.88,28.87,-27.66,14.567,0.149,-0.149,13.047,0.029,-0.029,14.4892,0.000269,-0.000269,5/14/14,2014-03,5/14/14
Kepler-347 c,Kepler-347,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,27.320871,0.000457,-0.000457,0,0.183,,,0,1.75,0.84,-0.84,0,0.156,0.075,-0.075,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6088,200,-200,0,1,0.46,-0.46,0,,,,,,,,,,4.47,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,1298.88,28.87,-27.66,14.567,0.149,-0.149,13.047,0.029,-0.029,14.4892,0.000269,-0.000269,5/14/14,2014-03,5/14/14
Kepler-347 d,Kepler-347,1,1,3,Transit,2023,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,85.517344,0.001846,-0.001846,0,0.3802,,,0,3.04,0.45,-0.71,0,,,,,,,,,,,,,,0,,,0,12.75,4.89,-5.7,0,482,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5592,75,-75,0,1.45,0.21,-0.34,0,1,0.07,-0.07,0,0.16,0.15,-0.15,0,[Fe/H],4.12,0.2,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h16m47.90s,289.1995995,+49d18m20.31s,49.3056404,1298.88,28.87,-27.66,14.567,0.149,-0.149,13.047,0.029,-0.029,14.4892,0.000269,-0.000269,5/8/17,8/31/17 0:00,5/8/17
Kepler-348 b,Kepler-348,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,7.05677,0.000031,-0.000031,0,0.076,,,0,1.52,0.29,-0.29,0,0.136,0.026,-0.026,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6177,100,-100,0,1.36,0.25,-0.25,0,,,,,,,,,,4.24,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m01.22s,297.2550814,+40d32m54.20s,40.5483883,570.783,8.034,-7.818,12.676,0.069,-0.069,11.377,0.021,-0.021,12.5881,0.000161,-0.000161,5/14/14,2014-03,5/14/14
Kepler-348 c,Kepler-348,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,17.265427,0.000179,-0.000179,0,0.138,,,0,1.33,0.25,-0.25,0,0.119,0.022,-0.022,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6177,100,-100,0,1.36,0.25,-0.25,0,,,,,,,,,,4.24,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m01.22s,297.2550814,+40d32m54.20s,40.5483883,570.783,8.034,-7.818,12.676,0.069,-0.069,11.377,0.021,-0.021,12.5881,0.000161,-0.000161,5/14/14,2014-03,5/14/14
Kepler-349 b,Kepler-349,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.929778,0.00002,-0.00002,0,0.065,,,0,1.9,0.72,-0.72,0,0.17,0.064,-0.064,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5956,200,-200,0,0.93,0.35,-0.35,0,,,,,,,,,,4.52,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m42.35s,293.6764689,+44d36m56.15s,44.6155972,940.724,18.79,-18.79,14.915,0.103,-0.103,13.176,0.032,-0.032,14.7211,0.00065,-0.00065,5/14/14,2014-03,5/14/14
Kepler-349 c,Kepler-349,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,12.247629,0.000063,-0.000063,0,0.105,,,0,1.96,0.74,-0.74,0,0.175,0.066,-0.066,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5956,200,-200,0,0.93,0.35,-0.35,0,,,,,,,,,,4.52,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h34m42.35s,293.6764689,+44d36m56.15s,44.6155972,940.724,18.79,-18.79,14.915,0.103,-0.103,13.176,0.032,-0.032,14.7211,0.00065,-0.00065,5/14/14,2014-03,5/14/14
Kepler-35 b,Kepler-35,1,2,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=WELSH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.481..475W/abstract target=ref> Welsh et al. 2012 </a>,131.458,0.077,-0.105,0,0.60347,0.00101,-0.00103,0,8.16,0.157,-0.157,0,0.728,0.014,-0.014,0,40.363,6.356,-6.356,0,0.127,0.02,-0.02,0,Mass,0.042,0.007,-0.004,0,,,,,,,,,1,<a refstr=WELSH_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012Natur.481..475W/abstract target=ref> Welsh et al. 2012 </a>,,5606,150,-150,0,1.03,0,0,0,0.89,0.01,-0.01,0,-0.34,0.2,-0.2,0,[m/H],4.36,0,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h37m59.27s,294.496955,+46d41m22.82s,46.6896733,1819.17,120.96,-107.03,15.863,0.115,-0.115,13.875,0.06,-0.06,15.7352,0.000538,-0.000538,5/14/14,2012-01,5/14/14
Kepler-350 b,Kepler-350,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.189562,0.000119,-0.000119,0,0.104,,,0,1.85,0.38,-0.38,0,0.165,0.034,-0.034,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6186,100,-100,0,1.53,0.31,-0.31,0,,,,,,,,,,4.15,0.17,-0.17,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.859,19.8105,-19.8105,13.965,0.103,-0.103,12.393,0.025,-0.025,13.7606,0.000221,-0.000221,5/14/14,2014-03,5/14/14
Kepler-350 c,Kepler-350,1,1,3,Transit,2013,Kepler,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,17.849,,,0,,,,,3.1,1.42,-0.6,0,0.277,0.127,-0.054,0,6.1,3.3,-3.2,0,0.019,0.01,-0.01,0,Mass,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.25,0.57,-0.24,0,1,0.2,-0.12,0,,,,,,4.24,0.18,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.859,19.8105,-19.8105,13.965,0.103,-0.103,12.393,0.025,-0.025,13.7606,0.000221,-0.000221,5/14/14,2014-02,5/14/14
Kepler-350 d,Kepler-350,1,1,3,Transit,2013,Kepler,Published Confirmed,0,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,26.136,,,0,,,,,2.8,1.28,-0.54,0,0.25,0.114,-0.048,0,14.9,5.3,-4.7,0,0.047,0.017,-0.015,0,Mass,,,,,,,,,,,,,1,<a refstr=XIE_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...25X/abstract target=ref>Xie 2014</a>,,,,,,1.25,0.57,-0.24,0,1,0.2,-0.12,0,,,,,,4.24,0.18,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h01m40.70s,285.4195845,+39d42m21.96s,39.7061009,956.859,19.8105,-19.8105,13.965,0.103,-0.103,12.393,0.025,-0.025,13.7606,0.000221,-0.000221,5/14/14,2014-02,5/14/14
Kepler-351 b,Kepler-351,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,37.054919,0.000484,-0.000484,0,0.214,,,0,3.06,1.55,-1.55,0,0.273,0.138,-0.138,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5643,200,-200,0,0.85,0.41,-0.41,0,,,,,,,,,,4.56,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.91,43.57,-40.38,16.229,0.035,-0.035,14.097,0.063,-0.063,15.9665,0.000617,-0.000617,5/14/14,2014-03,5/14/14
Kepler-351 c,Kepler-351,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,57.24809,0.000599,-0.000599,0,0.287,,,0,3.19,1.55,-1.55,0,0.285,0.138,-0.138,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5643,200,-200,0,0.85,0.41,-0.41,0,,,,,,,,,,4.56,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.91,43.57,-40.38,16.229,0.035,-0.035,14.097,0.063,-0.063,15.9665,0.000617,-0.000617,5/14/14,2014-03,5/14/14
Kepler-351 d,Kepler-351,1,1,3,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,142.544247,0.002303,-0.002303,0,,,,,2.72,0.19,-0.3,0,0.243,0.017,-0.027,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5225,61.31,-57.95,0,0.78,0.05,-0.07,0,0.81,0.05,-0.06,0,-0.16,0.158,-0.227,0,[Fe/H],4.58,0.04,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h05m48.67s,286.4527949,+42d39m28.04s,42.6577891,1083.91,43.57,-40.38,16.229,0.035,-0.035,14.097,0.063,-0.063,15.9665,0.000617,-0.000617,5/6/16,2016-05,5/10/16
Kepler-352 b,Kepler-352,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,10.05537,0.000194,-0.000194,0,0.085,,,0,0.86,0.08,-0.08,0,0.077,0.007,-0.007,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5212,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.733,1.399,-1.383,13.142,0.114,-0.114,11.132,0.022,-0.022,12.9561,0.000937,-0.000937,5/14/14,2014-03,5/14/14
Kepler-352 c,Kepler-352,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,16.332995,0.000272,-0.000272,0,0.118,,,0,1.24,0.1,-0.1,0,0.111,0.009,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5212,100,-100,0,0.78,0.05,-0.05,0,,,,,,,,,,4.57,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.733,1.399,-1.383,13.142,0.114,-0.114,11.132,0.022,-0.022,12.9561,0.000937,-0.000937,5/14/14,2014-03,5/14/14
Kepler-352 d,Kepler-352,1,1,3,Transit,2021,Kepler,Published Confirmed,0,<a refstr=VALIZADEGAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJ...926..120V/abstract target=ref>Valizadegan et al. 2022</a>,6.88727999,,,0,,,,,0.806,,,0,0.072,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5208,103,-103,0,0.77,0.06,-0.04,0,0.8,0.05,-0.05,0,-0.14,0.15,-0.15,0,[Fe/H],4.56,0.04,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h59m35.19s,299.8966237,+46d03m06.85s,46.0519022,252.733,1.399,-1.383,13.142,0.114,-0.114,11.132,0.022,-0.022,12.9561,0.000937,-0.000937,12/5/21,2022-02,12/5/21
Kepler-353 b,Kepler-353,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.795278,0.000055,-0.000055,0,0.051,,,0,0.89,0.06,-0.06,0,0.079,0.005,-0.005,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,3903,100,-100,0,0.5,0.02,-0.02,0,,,,,,,,,,4.75,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.694,4.945,-4.945,16.126,1.133,-1.133,12.808,0.027,-0.027,15.7248,0.000609,-0.000609,5/14/14,2014-03,5/14/14
Kepler-353 c,Kepler-353,1,2,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,8.410894,0.000039,-0.000039,0,0.065,,,0,1.38,0.07,-0.07,0,0.123,0.006,-0.006,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,3903,100,-100,0,0.5,0.02,-0.02,0,,,,,,,,,,4.75,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h47m25.57s,296.8565596,+41d45m29.07s,41.7580749,384.694,4.945,-4.945,16.126,1.133,-1.133,12.808,0.027,-0.027,15.7248,0.000609,-0.000609,5/14/14,2014-03,5/14/14
Kepler-354 b,Kepler-354,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,5.47666,0.000024,-0.000024,0,0.054,,,0,1.84,0.58,-0.58,0,0.164,0.052,-0.052,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4648,200,-200,0,0.67,0.21,-0.21,0,,,,,,,,,,4.63,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.064,7.994,-7.774,15.771,0.252,-0.252,13.16,0.031,-0.031,15.5561,0.000457,-0.000457,5/14/14,2014-03,5/14/14
Kepler-354 c,Kepler-354,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,16.934402,0.000228,-0.000228,0,0.115,,,0,1.31,0.42,-0.42,0,0.117,0.037,-0.037,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4648,200,-200,0,0.67,0.21,-0.21,0,,,,,,,,,,4.63,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.064,7.994,-7.774,15.771,0.252,-0.252,13.16,0.031,-0.031,15.5561,0.000457,-0.000457,5/14/14,2014-03,5/14/14
Kepler-354 d,Kepler-354,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,24.209842,0.000403,-0.000403,0,0.146,,,0,1.24,0.4,-0.4,0,0.111,0.036,-0.036,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,4648,200,-200,0,0.67,0.21,-0.21,0,,,,,,,,,,4.63,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m00.37s,285.7515347,+41d20m08.43s,41.3356739,554.064,7.994,-7.774,15.771,0.252,-0.252,13.16,0.031,-0.031,15.5561,0.000457,-0.000457,5/14/14,2014-03,5/14/14
Kepler-355 b,Kepler-355,1,1,2,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,11.03189,0.000338,-0.000338,0,0.102,,,0,1.46,0.66,-0.66,0,0.13,0.059,-0.059,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,6184,250,-250,0,1.07,0.48,-0.48,0,,,,,,,,,,4.44,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h03m11.88s,285.7994917,+42d48m42.27s,42.8117427,1432.17,48.89,-45.82,15.242,0.092,-0.092,13.673,0.043,-0.043,15.0663,0.000329,-0.000329,5/14/14,2014-03,5/14/14
